School_ID,District,Block,Urban_Rural,%_Math_Score,%_Language_Score,%_Science_Score,Teacher_Student_Ratio,Avg_Teacher_Experience_Years,Teacher_Trainings_Attended,Electricity_Available,Internet_Available,Functional_Toilets,Library_Available,%_Marginalized_Students,%_Students_With_Home_Internet,Parent_Literacy_Rate
SCH_4198,District_B,Block_B3,Rural,54.14,57.33,53.2,38.5,2.8,4,1,0.0,1,0,31.6,9.9,41.8
SCH_4199,District_C,Block_C1,Rural,61.93,66.42,55.68,21.9,4.8,4,1,0.0,1,0,32.0,11.6,46.1
SCH_4200,District_C,Block_C3,Rural,52.08,70.93,76.81,39.7,10.7,4,1,1.0,1,0,39.0,18.4,52.2
SCH_4201,District_A,Block_A1,Urban,43.76,55.29,50.9,28.0,6.8,3,1,0.0,1,0,5.5,13.6,95.9
SCH_4202,District_A,Block_A3,Rural,84.52,86.66,99.87,25.9,4.8,0,1,1.0,1,0,44.3,1.8,34.2
SCH_4203,District_A,Block_A2,Urban,71.95,80.55,76.87,24.0,8.0,1,0,0.0,1,1,8.8,37.2,62.1
SCH_4204,District_C,Block_C1,Rural,66.27,63.02,68.8,39.1,4.1,2,1,1.0,0,0,15.4,0.0,69.0
SCH_4205,District_B,Block_B3,Urban,84.81,94.41,97.0,34.1,9.2,3,1,0.0,1,1,15.3,37.1,58.2
SCH_4206,District_A,Block_A1,Rural,59.75,58.41,54.06,22.5,4.7,0,1,0.0,1,0,38.7,11.4,53.6
SCH_4207,District_C,Block_C3,Rural,81.48,89.46,73.15,15.3,5.1,2,1,0.0,1,1,56.5,3.7,41.9
SCH_4208,District_A,Block_A1,Rural,76.22,83.15,78.63,22.8,10.7,0,1,0.0,1,0,42.2,7.2,36.7
SCH_4209,District_A,Block_A3,Urban,72.95,85.4,65.26,28.5,10.7,2,1,1.0,1,1,9.6,31.2,46.8
SCH_4211,District_A,Block_A2,Urban,78.71,84.77,77.76,38.1,5.9,1,1,0.0,1,1,19.5,22.7,47.8
SCH_4212,District_C,Block_C1,Rural,46.69,55.34,43.36,18.7,11.2,0,1,0.0,1,1,33.7,18.8,44.2
SCH_4213,District_C,Block_C1,Urban,64.46,64.74,73.18,29.75,6.7,3,1,1.0,1,0,5.2,36.9,52.4
SCH_4214,District_A,Block_A1,Rural,45.4,57.19,54.61,39.2,6.2,1,1,1.0,1,0,61.8,1.4,77.5
SCH_4215,District_B,Block_B3,Rural,84.86,85.94,86.3,19.3,8.2,0,1,0.0,1,0,48.7,19.9,17.1
SCH_4216,District_C,Block_C1,Rural,60.14,58.28,65.64,21.5,10.2,0,1,0.0,1,0,47.2,0.0,15.2
SCH_4217,District_A,Block_A1,Urban,64.09,68.32,60.6,42.3,10.7,0,1,1.0,1,1,27.4,27.8,56.2
SCH_4218,District_B,Block_B2,Rural,69.98,72.18,81.73,25.7,15.3,1,1,0.0,1,1,39.1,21.6,49.621442125237195
SCH_4219,District_C,Block_C3,Urban,61.96,54.78,46.53,48.6,7.1,0,1,0.0,1,1,18.8,30.6,51.4
SCH_4220,District_B,Block_B2,Rural,59.49,64.37,81.88,23.7,11.3,0,1,0.0,1,1,41.8,8.1,90.2
SCH_4221,District_A,Block_A3,Rural,70.78,60.67,97.56,35.9,9.9,0,1,0.0,1,0,55.6,36.1,33.3
SCH_4222,District_C,Block_C3,Rural,52.01,34.06,26.21,35.9,10.6,1,1,0.0,1,0,38.6,19.4,47.7
SCH_4223,District_A,Block_A2,Rural,41.26,62.36,37.67,26.1,4.5,5,1,0.0,1,1,35.6,11.3,49.9
SCH_4224,District_A,Block_A1,Rural,59.37,50.93,55.59,28.8,10.8,0,1,0.0,1,1,43.0,0.0,28.6
SCH_4225,District_C,Block_C1,Urban,87.21,96.77,100.0,18.8,11.2,3,1,0.0,1,1,10.3,30.5,29.7
SCH_4226,District_B,Block_B1,Rural,70.75,77.98,48.26,34.9,9.8,2,1,0.0,1,1,22.5,21.2,67.2
SCH_4227,District_A,Block_A2,Rural,50.05,48.79,56.13,27.4,9.8,3,1,0.0,1,1,37.9,8.3,73.8
SCH_4228,District_A,Block_A2,Urban,66.29,78.41,70.37,31.0,8.1,3,1,1.0,1,0,37.3,28.3,81.4
SCH_4229,District_A,Block_A3,Urban,83.21,98.35,100.0,14.6,9.2,4,1,0.0,1,0,11.4,27.2,72.0
SCH_4230,District_B,Block_B3,Rural,82.6,97.77,90.02,29.8,12.7,1,1,1.0,1,0,40.3,0.0,33.3
SCH_4231,District_A,Block_A2,Rural,83.9,80.77,83.83,19.5,14.8,0,0,1.0,1,1,43.5,13.9,54.5
SCH_4232,District_A,Block_A3,Rural,62.81,62.42,84.37,35.2,16.2,6,1,0.0,1,1,36.5,32.7,49.9
SCH_4233,District_A,Block_A1,Rural,77.8,91.28,90.43,36.7,7.3,0,1,0.0,1,0,48.5,2.3,59.5
SCH_4234,District_A,Block_A3,Rural,33.99,38.68,38.47,43.4,5.6,1,1,0.0,1,0,25.5,3.3,30.4
SCH_4235,District_C,Block_C2,Urban,53.63,45.19,32.34,29.75,8.8,3,1,1.0,1,0,8.5,29.0,65.7
SCH_4236,District_A,Block_A1,Urban,45.73,43.52,24.81,44.3,11.9,4,1,1.0,1,0,12.3,36.4,88.0
SCH_4237,District_B,Block_B1,Rural,56.97,53.74,49.15,32.8,3.1,0,1,0.0,1,0,39.3,0.0,16.5
SCH_4238,District_A,Block_A1,Rural,78.19,82.27,73.62,29.75,8.6,1,1,0.0,1,1,26.9,2.2,34.7
SCH_4240,District_C,Block_C3,Rural,55.14,53.59,59.53,21.8,4.5,1,1,0.0,1,0,38.8,0.0,23.5
SCH_4242,District_B,Block_B3,Rural,51.01,50.4,41.71,24.1,10.2,1,1,1.0,1,0,47.0,22.1,34.4
SCH_4243,District_B,Block_B3,Rural,63.24,71.96,74.74,22.0,7.2,5,1,0.0,1,0,30.6,19.2,76.4
SCH_4244,District_A,Block_A1,Rural,36.99,40.22,29.44,45.3,8.7,2,1,1.0,1,1,21.8,0.0,46.4
SCH_4246,District_B,Block_B3,Rural,67.24,66.4,84.35,51.1,12.1,4,1,0.0,1,0,23.1,8.3,54.1
SCH_4247,District_B,Block_B2,Rural,42.25,28.92,29.41,37.9,3.8,2,1,0.0,1,0,45.6,27.2,37.7
SCH_4248,District_A,Block_A1,Rural,77.36,78.55,78.8,21.9,9.1,0,1,1.0,1,0,14.3,13.8,50.665725806451604
SCH_4249,District_C,Block_C3,Urban,52.86,64.39,52.22,21.5,3.2,3,1,0.0,1,1,31.4,21.0,84.3
SCH_4250,District_A,Block_A3,Rural,58.44,63.72,56.55,26.4,15.5,2,1,0.0,1,1,35.8,0.6,21.9
SCH_4252,District_B,Block_B3,Rural,56.56,53.5,56.75,32.3,9.6,2,1,0.0,1,1,32.3,11.4,50.56828793774319
SCH_4253,District_A,Block_A3,Rural,69.64,82.02,72.21,51.3,3.8,1,1,0.0,1,0,32.6,14.3,60.0
SCH_4254,District_B,Block_B2,Urban,27.92,36.35,37.98,18.4,13.4,1,1,1.0,1,0,14.2,44.3,49.621442125237195
SCH_4255,District_B,Block_B1,Rural,35.1,40.46,34.68,44.1,11.6,2,1,0.0,1,0,36.4,8.4,27.2
SCH_4256,District_C,Block_C1,Rural,46.8,45.43,50.01,13.4,5.4,0,0,0.0,1,0,28.8,0.0,30.7
SCH_4257,District_A,Block_A1,Rural,84.39,87.35,76.74,19.5,3.2,1,1,0.0,1,1,38.7,0.0,40.8
SCH_4258,District_C,Block_C1,Urban,32.9,44.93,36.04,29.75,3.4,2,1,0.0,1,1,29.1,40.9,46.7
SCH_4259,District_C,Block_C2,Urban,59.34,69.08,73.28,40.4,8.4,1,1,0.0,1,0,19.2,42.2,56.5
SCH_4260,District_C,Block_C3,Rural,64.68,65.74,67.31,25.1,9.4,2,1,0.0,1,0,38.6,2.0,17.3
SCH_4261,District_A,Block_A2,Urban,70.29,67.54,87.76,10.0,7.0,1,1,0.0,1,1,23.8,43.5,59.0
SCH_4262,District_C,Block_C3,Rural,64.01,61.43,53.79,10.0,4.0,0,1,0.0,1,0,41.9,8.2,23.3
SCH_4263,District_A,Block_A2,Rural,50.71,49.8,46.92,28.9,10.1,2,1,0.0,1,1,27.5,4.9,32.7
SCH_4264,District_A,Block_A1,Rural,56.31,45.93,53.77,35.9,2.5,1,1,1.0,1,0,41.5,8.4,52.1
SCH_4265,District_A,Block_A1,Rural,45.22,52.32,45.4,29.7,13.5,1,1,0.0,1,0,39.4,11.3,30.7
SCH_4267,District_B,Block_B1,Rural,87.9,96.48,100.0,46.9,5.4,6,1,1.0,1,0,49.8,0.0,25.8
SCH_4268,District_A,Block_A3,Urban,59.18,61.68,69.33,30.3,6.0,5,1,0.0,1,0,24.8,36.5,76.0
SCH_4269,District_A,Block_A1,Rural,68.45,74.3,74.63,27.2,7.7,2,1,0.0,1,1,50.3,1.7,26.1
SCH_4270,District_C,Block_C2,Rural,63.18,73.31,60.15,41.1,10.5,2,1,0.0,0,1,69.6,12.7,36.2
SCH_4271,District_B,Block_B1,Rural,4.71737444700037,78.24,77.64,34.2,1.1,2,1,0.0,1,1,37.0,19.3,54.9
SCH_4272,District_B,Block_B2,Rural,59.4,64.28,67.28,27.7,6.6,2,1,0.0,0,0,25.9,0.0,54.2
SCH_4273,District_B,Block_B3,Rural,49.72,44.8,37.64,35.7,8.3,0,1,0.0,1,1,26.1,12.4,52.4
SCH_4275,District_A,Block_A3,Rural,45.54,49.09,49.06,36.7,7.6,2,1,0.0,1,0,15.8,15.0,51.4
SCH_4276,District_A,Block_A3,Urban,64.61,67.12,67.16,28.5,12.8,3,1,1.0,1,0,29.2,36.3,59.8
SCH_4277,District_A,Block_A1,Urban,61.27,60.13,52.22,37.1,12.3,2,1,0.0,0,1,20.1,31.7,60.4
SCH_4278,District_A,Block_A2,Urban,40.88,53.53,30.87,26.7,15.0,1,1,0.0,1,1,26.0,45.7,66.8
SCH_4279,District_C,Block_C1,Urban,51.01,66.52,46.89,39.2,5.8,2,1,1.0,1,1,25.5,38.1,56.7
SCH_4280,District_A,Block_A1,Urban,82.37,80.56,78.54,38.1,11.3,2,1,0.0,1,1,37.8,27.7,85.5
SCH_4281,District_C,Block_C2,Urban,41.61,36.7,33.69,46.3,8.1,3,1,1.0,0,0,46.4,25.4,59.4
SCH_4283,District_B,Block_B2,Urban,71.86,79.42,79.64,21.8,7.4,2,1,1.0,1,0,22.6,44.1,59.8
SCH_4284,District_A,Block_A3,Rural,56.64,61.48,51.92,18.5,7.5,1,1,1.0,1,0,26.5,8.6,50.9
SCH_4285,District_C,Block_C2,Rural,41.39,37.47,32.4,39.2,8.7,1,1,1.0,1,1,16.4,4.3,46.7
SCH_4286,District_A,Block_A1,Rural,68.82,85.58,70.08,29.5,10.7,0,1,0.0,1,0,47.2,4.9,54.4
SCH_4287,District_B,Block_B1,Rural,51.44,53.18,54.77,32.8,9.4,1,1,0.0,1,0,15.3,0.0,19.1
SCH_4288,District_A,Block_A1,Rural,49.34,48.85,44.4,34.9,8.8,2,1,0.0,1,1,43.2,4.7,55.4
SCH_4289,District_C,Block_C2,Rural,68.18,66.79,58.58,21.3,12.6,2,0,1.0,1,1,32.4,11.0,46.5
SCH_4290,District_A,Block_A2,Rural,79.76,79.27,83.23,35.8,8.9,3,1,0.0,1,1,42.6,7.7,44.4
SCH_4291,District_A,Block_A1,Rural,66.02,63.54,72.0,39.1,14.9,4,1,1.0,1,0,58.7,7.4,22.4
SCH_4292,District_B,Block_B3,Urban,72.05,67.93,57.64,16.7,5.3,0,0,0.0,1,1,13.7,46.6,71.4
SCH_4293,District_B,Block_B1,Urban,40.36,35.72,35.94,22.4,16.4,6,1,1.0,1,1,24.5,9.2,59.7
SCH_4294,District_B,Block_B1,Urban,32.87,30.95,35.17,29.75,5.3,3,1,1.0,1,1,30.7,43.8,85.0
SCH_4295,District_A,Block_A3,Rural,54.63,44.8,53.83,21.0,7.6,2,1,1.0,1,0,45.9,16.9,43.2
SCH_4296,District_B,Block_B1,Rural,60.33,60.96,68.74,32.7,12.0,2,1,0.0,1,0,40.7,3.1,52.7
SCH_4297,District_B,Block_B2,Urban,53.5,57.14,46.44,34.2,1.1,0,1,1.0,1,1,11.7,19.8,49.621442125237195
SCH_4298,District_A,Block_A2,Rural,44.06,40.06,40.5,44.3,12.7,2,1,0.0,1,0,30.4,13.9,46.9
SCH_4299,District_C,Block_C1,Rural,57.91,52.25,35.08,10.0,7.2,2,1,0.0,1,1,40.1,0.0,34.4
SCH_4300,District_C,Block_C2,Rural,48.52,43.7,47.8,35.9,10.5,2,1,0.0,1,1,29.2,7.7,44.4
SCH_4301,District_B,Block_B1,Urban,46.02,54.21,53.54,25.7,7.8,1,1,0.0,1,1,32.1,28.3,44.2
SCH_4302,District_B,Block_B1,Rural,48.01,56.99,50.68,19.0,2.3,0,1,0.0,0,0,43.3,3.3,49.89253731343283
SCH_4303,District_A,Block_A3,Rural,81.63,89.46,83.95,17.5,9.7,3,1,0.0,1,1,24.5,35.8,32.7
SCH_4304,District_C,Block_C1,Urban,60.4,70.79,61.21,26.0,5.8,2,1,1.0,1,1,22.4,28.5,38.0
SCH_4305,District_B,Block_B1,Urban,42.5,38.77,38.64,40.2,9.6,0,1,0.0,1,1,26.1,27.2,40.1
SCH_4306,District_A,Block_A2,Urban,53.83,49.29,60.8,40.0,8.7,0,1,1.0,1,0,10.0,31.2,69.0
SCH_4307,District_B,Block_B2,Rural,55.05,77.19,57.35,37.2,8.1,1,1,0.0,1,1,38.4,3.1,23.5
SCH_4308,District_A,Block_A2,Rural,43.96,49.81,50.58,31.9,7.3,2,1,0.0,1,0,40.9,0.0,28.5
SCH_4309,District_A,Block_A2,Rural,65.69,64.51,73.71,27.5,0.0,2,1,0.0,1,1,21.5,22.6,30.6
SCH_4310,District_C,Block_C1,Rural,38.41,50.46,38.77,31.4,7.8,2,0,0.0,1,1,40.9,0.0,50.2
SCH_4311,District_C,Block_C3,Rural,54.51,50.01,66.23,28.9,13.3,1,1,1.0,1,1,42.2,10.8,49.0
SCH_4312,District_A,Block_A3,Rural,37.04,35.71,27.15,43.5,2.0,1,1,1.0,1,0,43.3,16.3,45.7
SCH_4313,District_C,Block_C1,Urban,77.68,88.91,82.61,28.6,8.2,7,1,0.0,1,1,13.3,27.3,67.1
SCH_4314,District_A,Block_A2,Urban,65.88,83.15,80.55,26.1,6.8,0,0,1.0,1,1,18.5,30.1,49.65370705244123
SCH_4315,District_C,Block_C2,Rural,73.9,68.32,55.42,16.9,13.7,2,1,0.0,1,0,21.5,4.8,64.3
SCH_4316,District_A,Block_A3,Rural,70.0,84.85,83.38,19.4,10.1,3,1,0.0,1,1,42.5,11.2,75.0
SCH_4317,District_B,Block_B2,Rural,78.14,73.78,64.99,33.4,3.4,0,1,0.0,1,0,46.3,27.2,13.2
SCH_4318,District_B,Block_B1,Rural,49.76,52.2,31.21,43.1,8.5,2,0,0.0,1,0,34.1,13.5,45.4
SCH_4319,District_C,Block_C2,Rural,46.35,39.29,35.01,42.0,9.1,1,1,0.0,1,0,27.3,3.9,17.8
SCH_4320,District_C,Block_C1,Urban,65.16,74.48,67.57,23.0,13.7,1,1,1.0,1,1,21.8,28.3,32.7
SCH_4321,District_A,Block_A2,Rural,35.8,44.47,35.34,27.5,14.8,3,1,0.0,1,0,39.3,13.9,11.8
SCH_4322,District_B,Block_B3,Urban,65.8,61.24,56.07,30.8,8.1,2,1,0.0,1,1,30.3,34.4,71.9
SCH_4323,District_A,Block_A3,Rural,79.18,71.43,76.06,41.0,4.3,5,1,0.0,1,0,40.2,2.8,50.1
SCH_4324,District_A,Block_A3,Rural,72.56,82.21,76.23,17.2,14.0,2,1,0.0,1,1,48.2,17.2,19.6
SCH_4325,District_A,Block_A2,Urban,42.17,53.53,57.77,33.9,6.4,2,1,0.0,1,1,21.4,58.3,76.7
SCH_4326,District_A,Block_A1,Rural,67.0,66.82,80.32,22.6,13.0,4,1,0.0,1,1,25.2,14.3,54.1
SCH_4328,District_C,Block_C1,Urban,98.29,96.35,93.9,23.3,4.9,0,1,0.0,1,0,25.8,23.4,55.6
SCH_4329,District_B,Block_B3,Urban,85.01,93.7,94.77,29.75,4.6,2,0,1.0,1,1,6.2,0.0,59.2
SCH_4330,District_B,Block_B2,Rural,67.35,60.1,69.45,27.5,10.0,2,1,1.0,0,1,25.5,10.0,45.4
SCH_4331,District_C,Block_C1,Urban,60.74,61.81,66.36,53.5,7.2,2,1,1.0,1,1,15.0,34.6,48.9
SCH_4332,District_B,Block_B2,Rural,49.7,59.61,46.32,27.5,5.7,1,1,0.0,1,1,33.5,20.3,72.9
SCH_4333,District_A,Block_A1,Rural,36.55,34.93,19.52,36.5,13.1,5,1,0.0,1,1,37.3,6.8,50.665725806451604
SCH_4334,District_C,Block_C1,Urban,74.3,75.35,70.48,37.4,1.8,2,1,1.0,1,1,46.2,21.6,21.7
SCH_4335,District_C,Block_C3,Rural,68.29,66.0,66.32,28.1,1.2,1,1,0.0,0,0,44.1,12.4,43.6
SCH_4336,District_B,Block_B1,Rural,40.13,53.97,24.84,16.9,6.9,0,1,0.0,1,0,29.1,7.5,38.3
SCH_4337,District_A,Block_A2,Rural,80.22,83.61,94.52,26.6,4.5,4,1,0.0,1,0,35.8,15.9,37.1
SCH_4338,District_B,Block_B1,Rural,56.36,56.52,55.98,40.9,9.8,2,1,1.0,1,1,24.6,4.3,56.7
SCH_4339,District_C,Block_C1,Rural,89.92,100.0,100.0,43.0,6.2,2,1,0.0,1,0,29.5,9.9,43.2
SCH_4340,District_A,Block_A2,Urban,75.73,90.41,85.83,43.4,6.2,1,1,0.0,1,1,37.0,30.2,64.7
SCH_4341,District_C,Block_C2,Rural,65.4,58.12,48.91,34.7,7.1,1,1,0.0,1,0,27.7,17.6,48.16411214953271
SCH_4342,District_A,Block_A3,Rural,89.43,85.78,100.0,31.7,10.5,2,1,0.0,1,0,8.5,0.0,73.2
SCH_4343,District_B,Block_B3,Urban,47.32,42.95,64.46,17.3,4.7,1,0,0.0,1,1,41.9,20.8,50.8
SCH_4344,District_C,Block_C3,Rural,53.37,67.2,58.9,23.8,11.9,2,1,0.0,1,1,35.8,0.0,46.1
SCH_4345,District_A,Block_A2,Urban,67.67,77.91,70.07,31.4,7.7,3,1,0.0,1,0,37.7,25.0,35.5
SCH_4346,District_B,Block_B1,Urban,65.47,63.04,79.96,49.7,4.8,5,1,0.0,1,1,12.3,35.0,60.8
SCH_4347,District_C,Block_C2,Rural,50.3,54.75,69.81,19.3,5.1,2,1,0.0,1,1,40.9,0.0,49.9
SCH_4348,District_A,Block_A2,Rural,44.41,37.14,33.75,33.9,12.8,0,1,1.0,1,0,24.3,0.0,49.65370705244123
SCH_4349,District_C,Block_C2,Urban,62.0,62.59,53.97,23.4,8.2,1,1,0.0,1,1,31.5,30.4,79.7
SCH_4350,District_C,Block_C3,Rural,46.19,44.72,54.45,50.3,14.2,2,1,0.0,1,0,36.7,28.2,40.4
SCH_4351,District_A,Block_A3,Rural,54.55,50.77,53.83,38.0,11.6,2,1,0.0,1,1,50.8,8.1,41.9
SCH_4352,District_A,Block_A2,Urban,40.76,48.75,58.87,33.8,13.7,2,1,0.0,1,0,15.2,16.2,63.3
SCH_4353,District_C,Block_C2,Rural,30.13,39.38,40.41,19.8,11.2,2,1,0.0,1,1,48.9,1.7,25.8
SCH_4354,District_C,Block_C1,Rural,68.71,67.69,57.19,34.1,9.1,1,1,0.0,1,0,9.5,10.7,46.9
SCH_4355,District_B,Block_B2,Rural,54.9,57.76,68.66,33.6,17.6,4,1,0.0,1,0,48.0,14.5,67.1
SCH_4356,District_B,Block_B3,Urban,63.29,70.07,63.01,36.4,7.1,0,1,1.0,1,1,26.9,35.2,50.56828793774319
SCH_4357,District_C,Block_C3,Rural,33.59,22.47,34.69,15.3,8.7,5,1,0.0,1,1,30.2,0.0,64.9
SCH_4358,District_C,Block_C1,Rural,80.01,93.57,80.44,41.1,8.5,3,1,1.0,1,0,31.1,6.0,46.8
SCH_4359,District_C,Block_C1,Urban,32.35,33.83,32.06,41.1,13.6,2,1,0.0,1,1,18.8,34.7,56.6
SCH_4360,District_C,Block_C2,Rural,60.06,61.77,69.4,16.6,6.3,2,1,0.0,1,0,35.0,0.0,64.6
SCH_4361,District_C,Block_C1,Rural,38.07,43.64,37.75,29.75,10.5,0,1,0.0,1,1,20.7,0.0,38.6
SCH_4362,District_C,Block_C3,Urban,42.79,39.48,50.84,47.0,14.5,1,1,0.0,1,0,24.7,50.2,71.6
SCH_4363,District_B,Block_B1,Rural,76.37,79.78,71.73,30.0,4.0,2,1,0.0,1,0,42.9,0.0,21.6
SCH_4364,District_A,Block_A2,Rural,76.61,80.87,88.46,29.3,9.5,3,1,0.0,1,0,32.0,28.5,55.5
SCH_4365,District_B,Block_B2,Urban,49.41,45.52,43.75,33.7,9.9,4,1,0.0,1,1,17.7,37.5,55.5
SCH_4366,District_C,Block_C1,Rural,63.62,70.3,57.33,33.5,6.9,4,1,0.0,1,0,30.6,0.5,46.2
SCH_4367,District_B,Block_B2,Rural,71.06,71.84,63.58,28.8,8.6,2,1,0.0,1,0,32.1,3.7,52.1
SCH_4368,District_A,Block_A3,Rural,81.44,86.72,77.54,10.0,15.9,7,1,0.0,1,1,40.4,19.7,36.5
SCH_4369,District_C,Block_C3,Urban,74.55,70.08,69.6,29.75,6.4,1,1,0.0,1,1,43.9,36.7,55.1
SCH_4370,District_A,Block_A3,Urban,59.32,54.78,67.88,47.3,5.0,2,0,0.0,1,0,38.0,11.3,40.7
SCH_4371,District_C,Block_C1,Rural,49.32,50.79,57.48,26.2,9.1,2,1,0.0,1,1,29.9,15.5,57.7
SCH_4372,District_A,Block_A2,Urban,64.86,70.48,71.89,22.8,6.8,2,1,0.0,0,1,1.6,17.6,62.2
SCH_4373,District_A,Block_A3,Rural,83.22,97.8,93.71,35.8,5.3,1,1,0.0,1,1,45.4,6.5,60.9
SCH_4374,District_A,Block_A3,Urban,54.85,50.61,40.57,47.5,13.6,3,1,1.0,1,1,19.0,29.1,62.9
SCH_4375,District_B,Block_B3,Rural,86.19,88.41,74.95,29.0,9.5,4,1,0.0,1,1,43.0,16.1,58.6
SCH_4376,District_C,Block_C3,Rural,53.51,51.73,56.07,18.3,13.4,2,1,0.0,1,1,50.1,4.6,19.3
SCH_4377,District_A,Block_A3,Rural,31.78,54.38,49.6,11.3,2.2,0,1,0.0,1,1,18.4,18.6,49.2674134419552
SCH_4378,District_A,Block_A2,Urban,50.66,54.0,60.14,23.7,13.5,0,0,0.0,1,1,6.4,25.0,52.2
SCH_4379,District_B,Block_B2,Rural,49.52,47.18,32.73,32.4,7.1,0,0,0.0,1,1,25.8,10.0,53.9
SCH_4380,District_C,Block_C3,Rural,48.32,37.45,49.71,22.1,14.6,1,0,0.0,1,1,35.5,27.9,36.0
SCH_4382,District_A,Block_A1,Rural,76.31,84.77,88.49,46.6,8.5,3,1,0.0,1,1,33.7,17.2,56.8
SCH_4383,District_B,Block_B2,Rural,43.83,55.84,53.08,10.0,6.2,2,1,0.0,1,0,45.0,16.4,54.1
SCH_4384,District_B,Block_B2,Rural,73.46,72.95,80.22,31.4,2.2,2,1,0.0,1,0,19.9,7.5,50.9
SCH_4385,District_C,Block_C3,Rural,32.03,45.69,38.12,38.1,8.5,2,1,0.0,1,1,27.5,19.8,47.2
SCH_4386,District_A,Block_A2,Urban,51.51,60.7,44.09,37.5,9.3,2,1,1.0,1,1,12.3,30.2,70.8
SCH_4387,District_C,Block_C3,Urban,40.25,49.58,37.28,41.6,13.9,2,1,0.0,1,1,16.1,18.0,30.8
SCH_4388,District_C,Block_C3,Rural,51.88,35.67,51.15,34.8,9.9,1,1,0.0,1,0,46.7,13.9,12.7
SCH_4389,District_B,Block_B2,Rural,65.37,76.9,86.27,20.8,19.6,1,1,0.0,1,1,50.9,38.2,60.6
SCH_4390,District_C,Block_C2,Rural,63.37,55.83,56.72,32.3,5.3,2,1,0.0,1,0,43.6,3.0,32.1
SCH_4391,District_C,Block_C3,Rural,42.5,45.46,46.58,53.0,12.3,4,1,0.0,1,0,24.0,8.6,32.5
SCH_4392,District_A,Block_A1,Urban,77.38,88.62,80.55,40.0,9.1,1,1,1.0,1,1,35.0,33.4,59.8
SCH_4393,District_B,Block_B1,Rural,82.7,90.21,79.66,25.9,8.6,1,1,1.0,1,0,56.2,8.7,19.2
SCH_4395,District_A,Block_A2,Rural,58.02,50.32,50.16,26.2,10.6,2,1,0.0,1,1,29.1,0.0,34.9
SCH_4397,District_A,Block_A2,Rural,43.78,43.82,26.16,30.4,0.3,3,1,1.0,1,0,23.5,9.3,32.9
SCH_4398,District_A,Block_A3,Rural,75.23,73.37,78.04,29.75,3.3,1,1,0.0,1,0,16.7,15.9,43.8
SCH_4399,District_A,Block_A2,Rural,70.38,74.74,59.67,29.75,7.0,4,0,0.0,1,0,45.8,5.4,56.3
SCH_4400,District_A,Block_A1,Urban,55.76,52.33,76.36,26.3,12.5,2,1,0.0,1,1,0.0,15.0,52.5
SCH_4401,District_C,Block_C3,Rural,70.26,65.14,56.58,10.0,6.0,3,1,0.0,1,1,45.7,11.4,59.6
SCH_4402,District_A,Block_A2,Rural,42.21,47.22,45.63,21.9,8.8,4,1,1.0,1,0,29.5,2.7,36.6
SCH_4403,District_B,Block_B3,Rural,53.87,52.64,49.31,37.1,5.5,0,1,0.0,0,0,31.2,13.9,52.2
SCH_4404,District_C,Block_C1,Urban,73.64,83.35,81.52,28.3,3.7,1,1,1.0,1,1,6.2,18.9,64.3
SCH_4405,District_B,Block_B2,Rural,96.47,100.0,100.0,56.5,8.6,2,1,0.0,1,1,41.3,27.2,18.9
SCH_4406,District_B,Block_B2,Rural,38.39,31.64,28.42,17.5,6.3,2,1,0.0,1,0,35.0,17.0,51.3
SCH_4407,District_C,Block_C3,Urban,47.64,52.15,50.52,31.1,9.4,2,1,1.0,1,0,32.9,19.3,32.0
SCH_4408,District_A,Block_A2,Urban,61.63,72.98,68.61,29.75,7.1,0,1,1.0,1,0,23.0,26.8,53.1
SCH_4409,District_A,Block_A1,Rural,61.46,78.71,55.65,20.2,12.8,1,1,0.0,1,0,43.1,20.6,56.9
SCH_4410,District_A,Block_A1,Rural,39.76,36.84,54.75,1.0,4.7,2,0,0.0,1,1,22.9,13.6,47.9
SCH_4411,District_C,Block_C3,Urban,75.86,79.33,70.83,39.0,13.9,1,1,1.0,1,1,22.2,37.2,54.4
SCH_4412,District_B,Block_B2,Urban,83.34,76.52,95.61,23.9,13.3,1,1,1.0,1,1,32.0,20.1,48.9
SCH_4413,District_C,Block_C2,Urban,73.56,97.37,83.0,27.7,0.6,0,1,0.0,1,1,10.7,23.6,33.7
SCH_4414,District_C,Block_C3,Rural,56.95,57.97,64.29,31.1,16.5,3,1,0.0,1,1,27.5,15.6,13.1
SCH_4415,District_B,Block_B2,Rural,56.63,61.57,57.08,10.0,5.4,3,1,0.0,1,0,25.8,20.7,37.8
SCH_4416,District_C,Block_C3,Urban,30.26,47.62,51.33,42.2,10.5,2,1,1.0,1,0,21.1,23.7,38.6
SCH_4417,District_C,Block_C3,Urban,80.05,91.61,75.59,41.8,2.3,0,0,0.0,1,0,5.0,20.4,41.3
SCH_4418,District_C,Block_C2,Rural,57.14,47.98,52.59,17.5,10.1,2,1,0.0,1,1,48.5,22.6,61.8
SCH_4419,District_B,Block_B2,Urban,83.06,71.11,80.02,55.4,5.6,0,1,1.0,1,1,18.1,12.7,83.7
SCH_4420,District_C,Block_C1,Rural,78.69,86.5,86.96,37.0,8.4,1,0,0.0,1,1,39.8,14.7,49.5
SCH_4421,District_B,Block_B1,Rural,74.62,71.85,64.54,30.1,9.3,0,1,1.0,1,0,42.9,0.0,33.2
